book_id,original_title,norm_title
1883064,"The Ballad Of Halo Jones, Book Three (The Ballad Of Halo Jones, #3)","the ballad of halo jones, book three (the ballad of halo jones, #3)"
1883063,"The Ballad Of Halo Jones, Book Two","the ballad of halo jones, book two"
10087939,"Baby Love, Vol. 6 (Baby Love, #6)","baby love, vol. 6 (baby love, #6)"
29844341,March,march
12640647,Fok_It 2,fok_it 2
17594128,Phil Wire,phil wire
1294353,The Comic-Book Book,the comic-book book
17594127,The Way and the Virtue,the way and the virtue
17594126,"The Angel's Shadow (The Scorpion, #6)","the angel's shadow (the scorpion, #6)"
18489592,"De grote koeienrace (Bone, #2)","de grote koeienrace (bone, #2)"
22944483,House of M: Iron Man,house of m: iron man
7915516,"Scott Pilgrim's Finest Hour (Scott Pilgrim, #6)","scott pilgrim's finest hour (scott pilgrim, #6)"
18522772,La Oscuridad: Año Cero,la oscuridad: año cero
6811403,"Munculnya Ace (One Piece, #18)","munculnya ace (one piece, #18)"
6810643,Strange Tales,strange tales
346935,The Headless Bust: A Melancholy Meditation on the False Millennium,the headless bust: a melancholy meditation on the false millennium
6810641,The Unclothed Man in the 35th Century A.D.,the unclothed man in the 35th century a.d.
32867436,"Haikyu!!, Vol. 13","haikyu!!, vol. 13"
26042815,Grimm Fairy Tales: Arcane Acre Volume 1,grimm fairy tales: arcane acre volume 1
21411986,"Ranma 1/2 (2-in-1 Edition), Vol. 5","ranma 1/2 (2-in-1 edition), vol. 5"
21411980,"Resident Evil, Vol. 1: The Marhawa Desire","resident evil, vol. 1: the marhawa desire"
32902385,Judge Anderson: Year One,judge anderson: year one
10939813,Doll Star 1,doll star 1
36167670,"Tragones y mazmorras 4 (ダンジョン飯, #4)","tragones y mazmorras 4 (ダンジョン飯, #4)"
31748008,The Chamber of Cheops,the chamber of cheops
31185375,Triggerman #1,triggerman #1
28601386,Age of Reptiles: Ancient Egyptians,age of reptiles: ancient egyptians
17289273,Essential Spider-Woman Vol. 1,essential spider-woman vol. 1
13011818,Diabolik Prima Serie n. 1: Il re del terrore,diabolik prima serie n. 1: il re del terrore
6609132,Oh My Goddess! Volume 33,oh my goddess! volume 33
30064519,Preacher #24,preacher #24
19545644,"Żywe Trupy, Tom 7: Cisza Przed Burzą","żywe trupy, tom 7: cisza przed burzą"
6326315,Your Brain on Latino Comics: From Gus Arriola to Los Bros Hernandez,your brain on latino comics: from gus arriola to los bros hernandez
1610225,A Patch of Dreams,a patch of dreams
30811209,Extraordinary X-Men #11,extraordinary x-men #11
28378538,にいちゃん [Nii-chan],にいちゃん [nii-chan]
1456026,The Shadow: Blood and Judgement,the shadow: blood and judgement
9820895,"Highschool of the Dead, Vol. 3 (Highschool of the Dead, #3)","highschool of the dead, vol. 3 (highschool of the dead, #3)"
25344688,"Godkiller, Volume 1: Walk Among Us Part 1","godkiller, volume 1: walk among us part 1"
25344687,"The Black Hood, Vol. 1: The Bullet's Kiss","the black hood, vol. 1: the bullet's kiss"
25942437,Arrow: Season 2.5 (2014-) #24,arrow: season 2.5 (2014-) #24
899284,The Seven Crystal Balls,the seven crystal balls
707617,The Incredible Hulk vs. Superman,the incredible hulk vs. superman
27802960,Mortadelo y Filemón: ¡Elecciones!,mortadelo y filemón: ¡elecciones!
707614,"Superman Adventures, Vol. 1: Up, Up, and Away!","superman adventures, vol. 1: up, up, and away!"
2901761,"Kekkaishi, Vol. 12 (Kekkaishi, #12)","kekkaishi, vol. 12 (kekkaishi, #12)"
24073991,"Black Butler, Vol. 14","black butler, vol. 14"
433208,9 of 1: A Window to the World,9 of 1: a window to the world
707610,Superman: Godfall,superman: godfall
17891433,Cool Infographics: Effective Communication with Data Visualization and Design,cool infographics: effective communication with data visualization and design
929181,Au nom du Diable (Hellboy #2),au nom du diable (hellboy #2)
30292516,"Vampire Knight, Vol. 15","vampire knight, vol. 15"
7790701,"Neon Genesis Evangelion, Vol. 1: El ataque del Ángel","neon genesis evangelion, vol. 1: el ataque del ángel"
9629686,Free Realms Book 2,free realms book 2
29917138,Semillas de ansiedad vol. 1,semillas de ansiedad vol. 1
9624106,X-Men: Fall of the Mutants Omnibus,x-men: fall of the mutants omnibus
2779619,"Sous le Ciel de l'Ouest (Lucky Luke, tome 4)","sous le ciel de l'ouest (lucky luke, tome 4)"
11975915,RAVE: Plues Dog Diaries Vol. 1,rave: plues dog diaries vol. 1
298476,Drax the Destroyer: Earthfall,drax the destroyer: earthfall
16240546,"Män som hatar kvinnor (Millennium: En serieroman, #1.1)","män som hatar kvinnor (millennium: en serieroman, #1.1)"
298472,"Annihilation, Book One","annihilation, book one"
298473,"JLA Classified, Vol. 2: I Can't Believe It's Not the Justice League","jla classified, vol. 2: i can't believe it's not the justice league"
19344037,30 Days of Night,30 days of night
592121,Chobits Art Book: Your Eyes Only,chobits art book: your eyes only
3736591,Curse of the Were-Woman,curse of the were-woman
30044864,Hillbilly: Preview,hillbilly: preview
25752658,Dark Tower: The Drawing Of The Three - The Prisoner #5 (of 5),dark tower: the drawing of the three - the prisoner #5 (of 5)
6912781,"L'adieu à Baker Street (Holmes, #1)","l'adieu à baker street (holmes, #1)"
27813389,Pumpkin Patch Gang,pumpkin patch gang
29268146,داني,داني
10619588,Captain America: Hail Hydra,captain america: hail hydra
10619589,Klaws of the Panther,klaws of the panther
12031159,Commando 50 Years: A Home for Heroes,commando 50 years: a home for heroes
12031157,Commando: Achtung!,commando: achtung!
14059235,丸岡さん家の教育係 [Maruoka-san Chi no Kyouikugakari],丸岡さん家の教育係 [maruoka-san chi no kyouikugakari]
16102544,DEFENSE DEVIL 1,defense devil 1
3101765,"Love★Com, Vol. 10","love★com, vol. 10"
18759466,"黒子のバスケ 24 [Kuroko no Basuke 24] (Kuroko's Basketball, #24)","黒子のバスケ 24 [kuroko no basuke 24] (kuroko's basketball, #24)"
7826054,School Rumble Vol. 8,school rumble vol. 8
7329165,Oz: The Wonderful Wizard of Oz,oz: the wonderful wizard of oz
16078334,"暗殺教室 2 [Ansatsu Kyoushitsu 2] (Assassination Classroom, #2)","暗殺教室 2 [ansatsu kyoushitsu 2] (assassination classroom, #2)"
512451,X-Men: The Jewels of Cyttorak,x-men: the jewels of cyttorak
6480976,"Pokrevní příbuzní 1 (Upíří polibky, #1)","pokrevní příbuzní 1 (upíří polibky, #1)"
2195763,ماجراهای تن تن و میلو جلد 10 : ستاره اسرارآميز,ماجراهای تن تن و میلو جلد 10 : ستاره اسرارآميز
14243399,Reversal,reversal
13022889,The Phantom The Complete Series: The Charlton Years Volume 1,the phantom the complete series: the charlton years volume 1
2124420,Flanders' Book of Faith: Simpsons Library of Wisdom,flanders' book of faith: simpsons library of wisdom
13321448,"The Walking Dead, Omnibus 2","the walking dead, omnibus 2"
23645432,"One-Punch Man, Vol. 5","one-punch man, vol. 5"
2907,"Bleach, Tome 1: The Death and the Strawberry","bleach, tome 1: the death and the strawberry"
33534873,Grimm Fairy Tales Steampunk,grimm fairy tales steampunk
2906,"Bleach―ブリーチ― 1 [Burīchi 1] (Bleach, #1)","bleach―ブリーチ― 1 [burīchi 1] (bleach, #1)"
2415433,Speed Racer: Chronicles of the Racer,speed racer: chronicles of the racer
31555005,Illuminati: Life of Crime,illuminati: life of crime
18332341,Injustice: Gods Among Us #30 (Injustice: Gods Among Us- Chapter #30),injustice: gods among us #30 (injustice: gods among us- chapter #30)
1222805,"Le Grand Vizir Iznogoud (Iznogoud, #1)","le grand vizir iznogoud (iznogoud, #1)"
30111086,Deadpool: Masacre #1,deadpool: masacre #1
18518818,La máquina de Efrén,la máquina de efrén
7248464,"Pluto, 05 (Pluto, #5)","pluto, 05 (pluto, #5)"
107397,"Hack/Slash, Volume 1: First Cut","hack/slash, volume 1: first cut"
107399,"Death by Sequel (Hack/Slash, #2)","death by sequel (hack/slash, #2)"
7301187,ONE PIECE vol. 53,one piece vol. 53
11097388,Fok_It,fok_it
27314032,Flash (2011-) #45,flash (2011-) #45
23590295,"Flutter, Volume Two: Don't Let Me Die Nervous","flutter, volume two: don't let me die nervous"
25371932,Miami Vice Remix #1,miami vice remix #1
14353954,"Btooom!, Vol. 01 (Btooom!, #1)","btooom!, vol. 01 (btooom!, #1)"
27832269,Faster Than Light #3,faster than light #3
27832264,Faster Than Light #2,faster than light #2
29554766,"アイアムアヒーロー, Vol. 17 (I Am a Hero, #17)","アイアムアヒーロー, vol. 17 (i am a hero, #17)"
4590600,Gente invisibile,gente invisibile
11222175,Super Hero Squad: Super Hero Safari,super hero squad: super hero safari
839324,Memories: Memories of Outer Space and Memories of Other Times,memories: memories of outer space and memories of other times
11956884,Le feu sacré (Le Mercenaire #1),le feu sacré (le mercenaire #1)
25489742,Convergence #5,convergence #5
4914212,"The Twelve, Volume 1","the twelve, volume 1"
2743973,Mourir partir revenir. Le jeu des hirondelles,mourir partir revenir. le jeu des hirondelles
6314643,100%,100%
33380654,Saga #42,saga #42
13034922,"Reed Gunther, Vol. 1: The Bear-Riding Cowboy","reed gunther, vol. 1: the bear-riding cowboy"
13034929,The Beautiful Skies of Houou High Volume 4,the beautiful skies of houou high volume 4
16116564,"Justice League, Vol. 1: Aux Origines","justice league, vol. 1: aux origines"
12075522,Pandemonium,pandemonium
30740786,"Hal Jordan and the Green Lantern Corps #2 (Hal Jordan and the Green Lantern Corps 2016, #2)","hal jordan and the green lantern corps #2 (hal jordan and the green lantern corps 2016, #2)"
185809,Army of Darkness: Old School,army of darkness: old school
30740780,"Hal Jordan and the Green Lantern Corps #1 (Hal Jordan and the Green Lantern Corps 2016, #1)","hal jordan and the green lantern corps #1 (hal jordan and the green lantern corps 2016, #1)"
8325000,Hack/Slash Omnibus Volume 1,hack/slash omnibus volume 1
20485880,Catwoman's Nine Lives,catwoman's nine lives
20485884,Catwoman's Nine Lives,catwoman's nine lives
25697519,Batman #41,batman #41
9525357,Naruto Vol. 37: Shikamaru's Battle,naruto vol. 37: shikamaru's battle
3529899,"Nightwing: The Great Leap (Nightwing Vol. II, #15)","nightwing: the great leap (nightwing vol. ii, #15)"
17822532,Graphic Artist's Guild Handbook of Pricing and Ethical Guidelines,graphic artist's guild handbook of pricing and ethical guidelines
25562829,Giant Days #3,giant days #3
1238684,"The Stonekeeper (Amulet, #1)","the stonekeeper (amulet, #1)"
3906725,Dracula,dracula
15782563,Reportajes,reportajes
18803456,"Kiss Me, Satan (Kiss Me, Satan #1)","kiss me, satan (kiss me, satan #1)"
15796754,"Kitchen Princess Omnibus, Vol. 3 (Kitchen Princess, #5-7)","kitchen princess omnibus, vol. 3 (kitchen princess, #5-7)"
23967458,Garudayana Saga Vol. 4,garudayana saga vol. 4
21894287,The Two Bite Club,the two bite club
2766771,"Alpha Flight Classic, Vol. 2 (Alpha Flight Classic, #2)","alpha flight classic, vol. 2 (alpha flight classic, #2)"
1501850,"Berserk, Vol. 19","berserk, vol. 19"
29230623,It's All Absolutely Fine,it's all absolutely fine
267662,Princess Knight / リボンの騎士 1,princess knight / リボンの騎士 1
26346610,Rivers of London - Body Work #4,rivers of london - body work #4
26346611,Rivers of London - Body Work #5,rivers of london - body work #5
4508839,Sad Love Song (01),sad love song (01)
26700040,Magnus: Robot Fighter Volume 3: Cradle and Grave,magnus: robot fighter volume 3: cradle and grave
2854802,"Yozakura Quartet 1 (Yozakura Quartet, #1)","yozakura quartet 1 (yozakura quartet, #1)"
18444209,Heroes Of The Comics: Portraits Of The Pioneering Legends Of Comic Books,heroes of the comics: portraits of the pioneering legends of comic books
2085659,"Mighty Adventurer of the Planet (Beryl E. Bean, Book 1)","mighty adventurer of the planet (beryl e. bean, book 1)"
3220394,Nize Baby,nize baby
22444950,The Vampire Diaries #17,the vampire diaries #17
6098370,"Young Liars, Vol. 2: Maestro","young liars, vol. 2: maestro"
13642951,Garfield Fat Cat 3-Pack #16,garfield fat cat 3-pack #16
17858407,うそつきリリィ 11 [Usotsuki Lily 11],うそつきリリィ 11 [usotsuki lily 11]
26072852,Hellblazer issue #58,hellblazer issue #58
18530164,Orfani n. 0: La fine è solo l'inizio,orfani n. 0: la fine è solo l'inizio
13228444,"O.M.A.C., Vol. 1: Omactivate!","o.m.a.c., vol. 1: omactivate!"
13228445,"Stormwatch, Volume 1: The Dark Side","stormwatch, volume 1: the dark side"
13228443,World's Finest,world's finest
21412476,"Monster: Perfect Edition, Vol. 2","monster: perfect edition, vol. 2"
28397601,"Teenage Mutant Ninja Turtles: Enemies Old, Enemies New","teenage mutant ninja turtles: enemies old, enemies new"
1112874,Spider-Man Family: Back in Black,spider-man family: back in black
103652,Garfield Gets Cookin' (Garfield #38),garfield gets cookin' (garfield #38)
12761042,"Trinity Blood, Vol. 13","trinity blood, vol. 13"
9311297,Judge Dredd: The Complete Case Files 17,judge dredd: the complete case files 17
23489623,The Twilight Zone: Lost Tales,the twilight zone: lost tales
811860,Der Sohn des Asterix (Asterix #27),der sohn des asterix (asterix #27)
103654,Garfield Beefs Up (Garfield #37),garfield beefs up (garfield #37)
26080272,"やめてください、まぶしいです。 [Yamete Kudasai, Mabushii desu.]","やめてください、まぶしいです。 [yamete kudasai, mabushii desu.]"
23017957,"Avengers, by Jonathan Hickman, Volume 1","avengers, by jonathan hickman, volume 1"
23017956,Deadpool's Art of War,deadpool's art of war
23017955,Avengers & X-Men: AXIS,avengers & x-men: axis
23017954,"Spider-Man 2099, Volume 1: Out of Time","spider-man 2099, volume 1: out of time"
23017953,"Hulk, Volume 2: Omega Hulk, Book 1","hulk, volume 2: omega hulk, book 1"
23017952,"Secret Avengers, Volume 2: The Labyrinth","secret avengers, volume 2: the labyrinth"
23017950,Spider-Verse,spider-verse
23017959,The Dark Tower: The Drawing of the Three - The Prisoner,the dark tower: the drawing of the three - the prisoner
23017958,Fantastic Four by Matt Fraction: Omnibus,fantastic four by matt fraction: omnibus
29283275,"Astérix et les goths (Astérix, #3)","astérix et les goths (astérix, #3)"
6665783,"Star Wars Episode II: Attack of the Clones, Volume 2","star wars episode ii: attack of the clones, volume 2"
103658,"Garfield at Large: His First Book (Garfield, #1)","garfield at large: his first book (garfield, #1)"
29335084,Lumberjanes #23,lumberjanes #23
25346883,Ken Parker n. 50: Fin dove arriva il mattino,ken parker n. 50: fin dove arriva il mattino
13664769,"I've Seen It All, Volume 1","i've seen it all, volume 1"
13277206,A Gardener in the Wasteland: Jotiba Phule's Fight for Liberty,a gardener in the wasteland: jotiba phule's fight for liberty
6443495,君のいる町 4 [Kimi no Iru Machi 4],君のいる町 4 [kimi no iru machi 4]
32864378,Carthago Vol. 4: The Koube Monoliths,carthago vol. 4: the koube monoliths
811429,Nevada,nevada
30497179,Something Terrible,something terrible
9394813,The Greatest Flash Stories Ever Told,the greatest flash stories ever told
17917417,The Garfield Show 1: Unfair Weather,the garfield show 1: unfair weather
7304437,And Then There Were Gnomes,and then there were gnomes
25121362,iZombie Special Edition (2015-) #1,izombie special edition (2015-) #1
957373,Signal to Noise,signal to noise
133027,Happy Trails,happy trails
13166003,"Ninjago, Vol. 2: Mask of the Sensei","ninjago, vol. 2: mask of the sensei"
13166004,Sybil the Backpack Fairy #2: Amanite,sybil the backpack fairy #2: amanite
23665349,"Le mystère du jeteur de sorts (Sorcière sorcières, #1)","le mystère du jeteur de sorts (sorcière sorcières, #1)"
23602584,Superman: Krypton Returns (The New 52),superman: krypton returns (the new 52)
23602580,The Wake,the wake
23602582,Green Arrow: Archer's Quest Deluxe Edition,green arrow: archer's quest deluxe edition
23602583,"Hellblazer, Volume 11: Last Man Standing","hellblazer, volume 11: last man standing"
25774027,Marvel's the Avengers: Black Widow Strikes #1 (of 3),marvel's the avengers: black widow strikes #1 (of 3)
25774029,Marvel's the Avengers: Black Widow Strikes #3 (of 3),marvel's the avengers: black widow strikes #3 (of 3)
31451217,"Sweeties #1: ""Cherry/Skye""","sweeties #1: ""cherry/skye"""
16154574,"Happy Marriage ?!, volume 9","happy marriage ?!, volume 9"
6224995,Doraemon Petualangan 5 : Petualangan Nobita dalam Dunia Setan,doraemon petualangan 5 : petualangan nobita dalam dunia setan
2351240,The Paradise Plot,the paradise plot
2383700,"Het Gebroken Oor (Tintin, #6)","het gebroken oor (tintin, #6)"
7246957,Mortadelo De La Mancha,mortadelo de la mancha
34621270,Redneck #1,redneck #1
30115893,"Descender, Vol. 2: Machine Moon","descender, vol. 2: machine moon"
146186,"L'île noire (Tintin, #7)","l'île noire (tintin, #7)"
15812345,Bone: Quest for the Spark Vol. 3,bone: quest for the spark vol. 3
146185,"Tintin au pays de l'or noir  (Tintin, #15)","tintin au pays de l'or noir (tintin, #15)"
146180,The Adventures Of Tintin : Breaking Free,the adventures of tintin : breaking free
35379573,"Ajin: Demi-Human, Vol. 5 (Ajin: Demi-Human, #5)","ajin: demi-human, vol. 5 (ajin: demi-human, #5)"
17571512,Guys! Boy's Love Comic & Fiction Anthology,guys! boy's love comic & fiction anthology
32854262,Scooby Apocalypse (2016-) #7,scooby apocalypse (2016-) #7
25341442,"Zaklínač: Skleněný dům (Komiks Zaklínač, #1)","zaklínač: skleněný dům (komiks zaklínač, #1)"
18215418,"He-Man and the Masters of the Universe #2 (New 52 He-Man and the Masters of the Universe, #2)","he-man and the masters of the universe #2 (new 52 he-man and the masters of the universe, #2)"
31546224,Van Helsing Vs Frankenstein,van helsing vs frankenstein
19157328,Mumin : Tove Janssons samlade serier (del 1),mumin : tove janssons samlade serier (del 1)
12972163,Aria: Reino del encantamiento,aria: reino del encantamiento
520967,His Code Name Was The Fox: A Foxtrot Collection,his code name was the fox: a foxtrot collection
520968,Foxtrot: Assembled With Care,foxtrot: assembled with care
329840,"Beauty Pop, Vol. 3 (Beauty Pop, #3)","beauty pop, vol. 3 (beauty pop, #3)"
26252640,"Firelight (Amulet, #7)","firelight (amulet, #7)"
25746574,Civil War: Front Line #7,civil war: front line #7
7637957,The Meeting (Mr. Badger and Mrs. Fox #1),the meeting (mr. badger and mrs. fox #1)
17405445,Kapital Manga Cilt:2,kapital manga cilt:2
28767127,山田と少年 [Yamada to Shounen],山田と少年 [yamada to shounen]
24662484,"Le Guide du mauvais père, tome 3 (Guide du mauvais père, #3)","le guide du mauvais père, tome 3 (guide du mauvais père, #3)"
25073904,Fires Above Hyperion,fires above hyperion
15391262,Passion Under the Full Moon,passion under the full moon
33283585,Star Trek (2011-2016) Vol. 13,star trek (2011-2016) vol. 13
30821164,"Saga, Volume 6","saga, volume 6"
31616117,"Injustice: Gods Among Us: Year Five, Vol. 2","injustice: gods among us: year five, vol. 2"
31616115,Zatanna by Paul Dini,zatanna by paul dini
31616114,"Wonder Woman, Volume 2: Year One","wonder woman, volume 2: year one"
31616111,"Everafter, Vol. 1: The Pandora Protocol","everafter, vol. 1: the pandora protocol"
7863711,Marvel Masterworks: The Amazing Spider-Man Vol 4,marvel masterworks: the amazing spider-man vol 4
5149515,"Path of the Assassin, Vol. 14: Bad Blood","path of the assassin, vol. 14: bad blood"
31109474,Choudouryoku Mouko Daishuurai,choudouryoku mouko daishuurai
1870787,"Un, Deux ... Troy (Lanfeust des Etoiles, #1)","un, deux ... troy (lanfeust des etoiles, #1)"
34153084,"Ataque de los Titanes 19 (Attack on Titan, #19)","ataque de los titanes 19 (attack on titan, #19)"
9755466,Dead moon,dead moon
19352540,"Justice League Dark, Volume 4: The Rebirth of Evil","justice league dark, volume 4: the rebirth of evil"
23481494,"Sailor Moon, tomo 5 (Sailor Moon Renewal, #5)","sailor moon, tomo 5 (sailor moon renewal, #5)"
21535580,Beginner's Guide to Digital Painting in Photoshop: Characters,beginner's guide to digital painting in photoshop: characters
8067175,Captain America: Winter Soldier,captain america: winter soldier
30625001,"Sex Criminals, Volume 3: Three the Hard Way","sex criminals, volume 3: three the hard way"
10781445,"Asterix Omnibus, vol. 1 (Asterix, #1-3)","asterix omnibus, vol. 1 (asterix, #1-3)"
9266912,Vampire Knight Box Set: Volumes 1-10,vampire knight box set: volumes 1-10
4621739,"ココにいるよ！（３） (Koko ni Iru Yo!, #3)","ココにいるよ！（３） (koko ni iru yo!, #3)"
35218478,The Mighty Captain Marvel (2016-) #5,the mighty captain marvel (2016-) #5
11129118,"Donald Duck: Lost in the Andes (The Carl Barks Library, #7)","donald duck: lost in the andes (the carl barks library, #7)"
18585946,Runaway Nun,runaway nun
1885147,Sailormoon 6: El Planeta Nemesis,sailormoon 6: el planeta nemesis
17559282,"Pokémon Black and White, Vol. 12","pokémon black and white, vol. 12"
29386284,Reaktor 1F - Ein Bericht aus Fukushima 1 (Reaktor 1F - Ein Bericht aus Fukushima #1),reaktor 1f - ein bericht aus fukushima 1 (reaktor 1f - ein bericht aus fukushima #1)
8982626,"Detroit Metal City, Vol. 8 (Detroit Metal City, #8)","detroit metal city, vol. 8 (detroit metal city, #8)"
6300367,"Surprise Island (The Boxcar Children Graphic Novels, #2)","surprise island (the boxcar children graphic novels, #2)"
25747541,Runaways (2015) #1,runaways (2015) #1
5612262,Ranx 1: Ranx In New York,ranx 1: ranx in new york
22460901,House Party,house party
35897758,God Country,god country
25331255,"C.O.W.L., Volume 2: The Greater Good","c.o.w.l., volume 2: the greater good"
9521569,"Fables amères, De tout petits riens","fables amères, de tout petits riens"
12224783,"La Corda d'Oro, Vol. 15","la corda d'oro, vol. 15"
15806878,Little Book of Vintage Space,little book of vintage space
27427525,手裏剣とプリーツ 2 [Shuriken to Pleats 2],手裏剣とプリーツ 2 [shuriken to pleats 2]
21457965,Spider-Island: Cloak & Dagger #1,spider-island: cloak & dagger #1
546836,Breaking Up (Fashion High Graphic Novel),breaking up (fashion high graphic novel)
583855,Age of Bronze Volume 2: Sacrifice,age of bronze volume 2: sacrifice
25571071,"A-Force #2 (A-Force: 2015, #2)","a-force #2 (a-force: 2015, #2)"
324883,Fantastic Four: Unstable Molecules,fantastic four: unstable molecules
324887,"Ultimate Fantastic Four, Volume 8: Devils","ultimate fantastic four, volume 8: devils"
32182835,"Åskvädersbarn (Ronja Rövardotter, #1)","åskvädersbarn (ronja rövardotter, #1)"
10459347,"Naruto (3-in-1 Edition), Vol. 3: Includes Vols. 7, 8 & 9 (Naruto: Omnibus, #3)","naruto (3-in-1 edition), vol. 3: includes vols. 7, 8 & 9 (naruto: omnibus, #3)"
16167264,"C0DE:BREAKER 4 (Code:Breaker, #4)","c0de:breaker 4 (code:breaker, #4)"
21899863,"The Next Generation of Superheroes! (The 99, #1)","the next generation of superheroes! (the 99, #1)"
25411273,"The Uncanny X-Men #200 ""The Trial of Magneto""","the uncanny x-men #200 ""the trial of magneto"""
11445132,Metal Hurlant Vol. 2,metal hurlant vol. 2
34381401,Shaka Rising: A Legend of the Warrior Prince,shaka rising: a legend of the warrior prince
13609,ヒカルの碁 22、打倒高永夏,ヒカルの碁 22、打倒高永夏
7976759,The New Teen Titans: Games,the new teen titans: games
28175648,Tatsuyuki Oyamato The 4th,tatsuyuki oyamato the 4th
17288766,"No. 6: The Manga, Volume 03 (No. 6: The Manga, #3)","no. 6: the manga, volume 03 (no. 6: the manga, #3)"
17288765,Missions of Love 5,missions of love 5
6303777,純愛ストリップ [Junai Strip],純愛ストリップ [junai strip]
31338659,"Star Trek: New Visions, Volume 4","star trek: new visions, volume 4"
31338652,Donald and Mickey: The Magic Kingdom Collection,donald and mickey: the magic kingdom collection
31338650,"The Complete Dick Tracy, Vol. 21: 1962-1964","the complete dick tracy, vol. 21: 1962-1964"
29910175,The Seven Deadly Sins 2,the seven deadly sins 2
22569262,Kiroileva siili : juhlakirja,kiroileva siili : juhlakirja
25921628,Хеталия и страны Оси. Том 6,хеталия и страны оси. том 6
18669611,L'attaque des titans : Tome 1,l'attaque des titans : tome 1
1348339,Wretch Volume 1: Everyday Doomsday,wretch volume 1: everyday doomsday
23932242,Lone Star Seduction,lone star seduction
7766996,"Pig Bride, Vol. 05","pig bride, vol. 05"
16199978,Tomie #1,tomie #1
922724,"Perla la Loca (Locas, #3)","perla la loca (locas, #3)"
5520003,World on Fire,world on fire
5520002,"Red Sonja, Vol. 5: World on Fire","red sonja, vol. 5: world on fire"
5520006,Underworld: Rise of the Lycans Collected Edition,underworld: rise of the lycans collected edition
8216627,"Hikaru no Go, Vol. 21: Great Expectations (Hikaru no Go, #21)","hikaru no go, vol. 21: great expectations (hikaru no go, #21)"
23126293,Bob's Burgers #1,bob's burgers #1
5322102,Zone-00 Volume 1,zone-00 volume 1
21938217,Winter Soldier #2,winter soldier #2
21938219,Winter Soldier #3,winter soldier #3
10373504,A filha do professor,a filha do professor
6543135,Never Use White Type on a Black Background: And 50 Other Ridiculous Design Rules,never use white type on a black background: and 50 other ridiculous design rules
31686142,Las pisadas del Diablo,las pisadas del diablo
1407409,Weapons of the Gods #1,weapons of the gods #1
1407400,Day of the Dove (Star Trek Fotonovel #10),day of the dove (star trek fotonovel #10)
18682902,Asterix bei den Pikten,asterix bei den pikten
21432718,"Teenage Mutant Ninja Turtles, Volume One: Change Is Constant (Teenage Mutant Ninja Turtles, #1)","teenage mutant ninja turtles, volume one: change is constant (teenage mutant ninja turtles, #1)"
19073453,Astro City (2013- ) #5,astro city (2013- ) #5
11957738,"X-Men #1 (X-men, #1)","x-men #1 (x-men, #1)"
31944983,Jezebel,jezebel
32840581,Hellboy: Seed of Destruction #2,hellboy: seed of destruction #2
26067698,Archie 1000 Page Comics Jam,archie 1000 page comics jam
26066944,"Pax Americana (The Multiversity,#1)","pax americana (the multiversity,#1)"
17785921,"Marvel Masterworks: Marvel Two-in-One, Vol. 1","marvel masterworks: marvel two-in-one, vol. 1"
6522014,"Honey Hunt, Vol. 3","honey hunt, vol. 3"
5508026,Autopsies: Pathologists at Work,autopsies: pathologists at work
5463883,"The New Avengers, Volume 9: Secret Invasion, Book 2","the new avengers, volume 9: secret invasion, book 2"
5463882,Secret Invasion,secret invasion
25111323,"Assassination Classroom, Vol. 07: On Island Time","assassination classroom, vol. 07: on island time"
7655700,Killer Camera,killer camera
30521991,"Nuestra pequeña historia, Vol.1","nuestra pequeña historia, vol.1"
7117550,"Maria (XIII, #9)","maria (xiii, #9)"
7117554,Basara Vol. 11,basara vol. 11
106988,Civil War: Punisher War Journal,civil war: punisher war journal
106989,Daredevil vs. Punisher: Means and Ends,daredevil vs. punisher: means and ends
106982,"The Punisher MAX, Vol. 1","the punisher max, vol. 1"
106983,"The Punisher MAX, Vol. 3: Mother Russia","the punisher max, vol. 3: mother russia"
106980,"The Punisher MAX, Vol. 5: The Slavers","the punisher max, vol. 5: the slavers"
106981,The Punisher MAX: Born,the punisher max: born
106986,"The Punisher, Vol. 3: Business as Usual","the punisher, vol. 3: business as usual"
106987,"The Punisher, Vol. 5: Streets of Laredo","the punisher, vol. 5: streets of laredo"
106984,"The Punisher MAX, Vol. 2","the punisher max, vol. 2"
2602424,"The Wallflower, Vol. 16 (The Wallflower, #16)","the wallflower, vol. 16 (the wallflower, #16)"
2882,"Bleach, Volume 11","bleach, volume 11"
2881,"Bleach, Volume 14","bleach, volume 14"
2886,"Death Note, Vol. 4: 恋心 (Death Note, #4)","death note, vol. 4: 恋心 (death note, #4)"
2887,"Death Note, Vol. 3: 激走 (Death Note, #3)","death note, vol. 3: 激走 (death note, #3)"
2884,"Death Note, Vol. 2: 合流 (Death Note, #2)","death note, vol. 2: 合流 (death note, #2)"
2885,"デスノート 1: (退屈) [Desu Nōto: Taikutsu]  (Death Note, #1)","デスノート 1: (退屈) [desu nōto: taikutsu] (death note, #1)"
8794164,Destiny's Hand (Destiny's Hand #1),destiny's hand (destiny's hand #1)
13228306,"Scalped, Vol. 9: Knuckle Up (Scalped, #9)","scalped, vol. 9: knuckle up (scalped, #9)"
1357589,Art and Beauty Magazine,art and beauty magazine
22885034,"Проявление (Бяс, #1)","проявление (бяс, #1)"
